2236.2067,28
2233.2464,27
2230.4069,26
2227.5675,25
2224.6072,24
2221.7073,23
2218.6866,22
2215.6055,21
2212.5244,20
2209.4105,19
2206.2426,18
2203.0582,17
2199.8456,16
2196.5772,15
2193.2591,14
2189.924,13
2186.5415,12
2183.128,11
2179.6788,10
2176.1835,9
2172.6549,8
2169.108,7
2165.5032,6
2161.8757,5
2158.2074,4
2154.5002,3
2150.7536,2
2147.0022,1
2139.3321,-1
2135.4499,-2
2131.5318,-3
2127.5941,-4
2123.6124,-5
2119.5971,-6
2115.5289,-7
2111.4571,-8
2107.337,-9
2103.1785,-10
2098.9943,-11
2094.7698,-12
2090.5142,-13
2086.2384,-14
2081.9052,-15
2077.5316,-16
2073.2086,-17
2068.7667,-18
2064.2802,-19
2059.8705,-20
2055.3088,-21
2050.747,-22
2046.1211,-23
2041.5904,-24
2036.9191,-25